"レイヤ名","事務所","告示年月日","告示番号","市町村名","現象","箇所名","箇所番号","経度","緯度","分類"
"","印旛土木事務所","R6.3.29","千第230号","印西市中根","急傾斜地の崩壊","中根21","Ⅱ-054K2144","140.194000061118","35.8096282748965","土砂災害警戒区域"
"","印旛土木事務所","R6.3.29","千第230号","印西市中根","急傾斜地の崩壊","中根21","Ⅱ-054K2144","140.194928366774","35.8097855853205","土砂災害警戒区域"
"","印旛土木事務所","R6.3.29","千第230号","印西市中根","急傾斜地の崩壊","中根22","Ⅱ-054K2145","140.200515446665","35.8100819819155","土砂災害警戒区域"
"","印旛土木事務所","R6.3.29","千第230号","印西市中根","急傾斜地の崩壊","中根23","Ⅱ-054K2146","140.202052264314","35.8100599264239","土砂災害警戒区域"
"","印旛土木事務所","R6.3.29","千第230号","印西市中根","急傾斜地の崩壊","中根24","Ⅱ-054K2147","140.194949055447","35.8107013309001","土砂災害警戒区域"
"","印旛土木事務所","R6.3.29","千第230号","印西市中根","急傾斜地の崩壊","中根24","Ⅱ-054K2147","140.19620820558","35.811397432089","土砂災害警戒区域"
"","印旛土木事務所","R6.3.29","千第230号","印西市中根","急傾斜地の崩壊","中根24","Ⅱ-054K2147","140.19723070332","35.8124788525733","土砂災害警戒区域"
"","印旛土木事務所","R6.3.29","千第230号","印西市別所","急傾斜地の崩壊","別所2","Ⅱ-054K2177","140.159028502823","35.8235634959828","土砂災害警戒区域"
"","印旛土木事務所","R6.3.29","千第230号","印西市笠神","急傾斜地の崩壊","笠神10","Ⅰ-054K2009","140.204434480733","35.8165609578308","土砂災害警戒区域"
"","印旛土木事務所","R6.3.29","千第230号","印西市笠神","急傾斜地の崩壊","笠神10","Ⅰ-054K2009","140.20387489572","35.8161534956697","土砂災害警戒区域"
"","印旛土木事務所","R6.3.29","千第230号","印西市笠神","急傾斜地の崩壊","笠神10","Ⅰ-054K2009","140.204512181253","35.8161831236679","土砂災害警戒区域"
"","印旛土木事務所","R6.3.29","千第230号","印西市笠神","急傾斜地の崩壊","笠神11","Ⅰ-054K2010","140.207616804277","35.8197801180132","土砂災害警戒区域"
"","印旛土木事務所","R6.3.29","千第230号","印西市笠神","急傾斜地の崩壊","笠神11","Ⅰ-054K2010","140.206587134065","35.8193812040584","土砂災害警戒区域"
"","印旛土木事務所","R6.3.29","千第230号","印西市笠神","急傾斜地の崩壊","笠神11","Ⅰ-054K2010","140.206809205167","35.8190867508086","土砂災害警戒区域"
"","印旛土木事務所","R6.3.29","千第230号","印西市笠神","急傾斜地の崩壊","笠神11","Ⅰ-054K2010","140.206993739045","35.8193544030919","土砂災害警戒区域"
"","印旛土木事務所","R6.3.29","千第230号","印西市笠神","急傾斜地の崩壊","笠神11","Ⅰ-054K2010","140.207297272489","35.819544400175","土砂災害警戒区域"
"","印旛土木事務所","R6.3.29","千第230号","印西市笠神","急傾斜地の崩壊","笠神12","Ⅱ-054K2008","140.202276266347","35.8148446122814","土砂災害警戒区域"
"","印旛土木事務所","R6.3.29","千第230号","印西市小林、小林浅間３丁目","急傾斜地の崩壊","小林23","Ⅰ-054K2072","140.19372323306","35.8236361826568","土砂災害警戒区域"
"","印旛土木事務所","R6.3.29","千第230号","印西市小林、小林浅間３丁目","急傾斜地の崩壊","小林23","Ⅰ-054K2072","140.196971543236","35.8235251582013","土砂災害警戒区域"
"","印旛土木事務所","R6.3.29","千第230号","印西市小林、小林浅間３丁目","急傾斜地の崩壊","小林23","Ⅰ-054K2072","140.196652102282","35.8239498137336","土砂災害警戒区域"
"","印旛土木事務所","R6.3.29","千第230号","印西市小林、小林浅間２丁目","急傾斜地の崩壊","小林24","Ⅰ-054K2075","140.190871764307","35.8253929773264","土砂災害警戒区域"
"","印旛土木事務所","R6.3.29","千第230号","印西市小林、小林浅間２丁目","急傾斜地の崩壊","小林24","Ⅰ-054K2075","140.190311561441","35.825701894341","土砂災害警戒区域"
"","印旛土木事務所","R6.3.29","千第230号","印西市小林、小林浅間２丁目","急傾斜地の崩壊","小林24","Ⅰ-054K2075","140.189262574643","35.8261798869711","土砂災害警戒区域"
"","印旛土木事務所","R6.3.29","千第230号","印西市小林、小林浅間２丁目","急傾斜地の崩壊","小林24","Ⅰ-054K2075","140.188966417925","35.8269787109955","土砂災害警戒区域"
"","印旛土木事務所","R6.3.29","千第230号","印西市小林","急傾斜地の崩壊","小林25","Ⅱ-054K2073","140.186978976247","35.8245963867954","土砂災害警戒区域"
"","印旛土木事務所","R6.3.29","千第230号","印西市小林","急傾斜地の崩壊","小林26","Ⅱ-054K2074","140.188240378384","35.8251779032798","土砂災害警戒区域"
"","印旛土木事務所","R6.3.29","千第230号","印西市小林","急傾斜地の崩壊","小林26","Ⅱ-054K2074","140.188733937507","35.8249057695398","土砂災害警戒区域"
"","印旛土木事務所","R6.3.29","千第230号","印西市物木、小林大門下３丁目","急傾斜地の崩壊","物木5","Ⅰ-054K2164","140.188299976172","35.8197500753726","土砂災害警戒区域"
"","印旛土木事務所","R6.3.29","千第230号","印西市物木、小林大門下３丁目","急傾斜地の崩壊","物木5","Ⅰ-054K2164","140.187621453498","35.8201062882603","土砂災害警戒区域"
"","印旛土木事務所","R6.3.29","千第230号","印西市別所、竹袋","急傾斜地の崩壊","別所1","Ⅱ-054K2126","140.167376504865","35.8216018736349","土砂災害警戒区域"
"","印旛土木事務所","R6.3.29","千第230号","印西市竹袋","急傾斜地の崩壊","竹袋8","Ⅱ-054K2128","140.16031920992","35.8286840817065","土砂災害警戒区域"
"","印旛土木事務所","R6.3.29","千第230号","印西市竹袋","急傾斜地の崩壊","竹袋9","Ⅱ-054K2129","140.156002324994","35.830733791702","土砂災害警戒区域"
"","印旛土木事務所","R6.3.29","千第230号","印西市竹袋","急傾斜地の崩壊","竹袋9","Ⅱ-054K2129","140.156468005905","35.8304942246496","土砂災害警戒区域"
"","印旛土木事務所","R6.3.29","千第230号","印西市竹袋","急傾斜地の崩壊","竹袋9","Ⅱ-054K2129","140.156830469571","35.8311162414297","土砂災害警戒区域"
"","印旛土木事務所","R6.3.29","千第230号","印西市竹袋","急傾斜地の崩壊","竹袋9","Ⅱ-054K2129","140.157292266633","35.8314146480013","土砂災害警戒区域"
"","印旛土木事務所","R6.3.29","千第230号","印西市竹袋","急傾斜地の崩壊","竹袋9","Ⅱ-054K2129","140.157747153798","35.8313762493453","土砂災害警戒区域"
"","印旛土木事務所","R6.3.29","千第230号","印西市竹袋","急傾斜地の崩壊","竹袋11","Ⅱ-054K2131","140.156371319508","35.8322623051424","土砂災害警戒区域"
"","印旛土木事務所","R6.3.29","千第230号","印西市竹袋","急傾斜地の崩壊","竹袋7","Ⅱ-054K2127","140.168268668717","35.8223032274993","土砂災害警戒区域"
"","印旛土木事務所","R6.3.29","千第230号","印西市竹袋","急傾斜地の崩壊","竹袋12","Ⅱ-054K2132","140.164748442411","35.8326306969094","土砂災害警戒区域"
"","印旛土木事務所","R6.3.29","千第230号","印西市竹袋","急傾斜地の崩壊","竹袋10","Ⅱ-054K2130","140.166843171427","35.8317919534661","土砂災害警戒区域"
