"レイヤ名","事務所","告示年月日","告示番号","市町村名","現象","箇所名","箇所番号","経度","緯度","分類"
"指定予定特別警戒区域","印旛士木事務所","R5.11.14","千第437号","印西市平岡","急傾斜地の崩壊","平岡7","Ⅱ-054K2166","140.174432158901","35.8354226669602","土砂災害特別警戒区域"
"指定予定特別警戒区域","印旛士木事務所","R5.11.14","千第437号","印西市平岡","急傾斜地の崩壊","平岡7","Ⅱ-054K2166","140.174352595028","35.8359560943829","土砂災害特別警戒区域"
"指定予定特別警戒区域","印旛士木事務所","R5.11.14","千第437号","印西市平岡","急傾斜地の崩壊","平岡8","Ⅱ-054K2167","140.17848097013","35.8358802860828","土砂災害特別警戒区域"
"指定予定特別警戒区域","印旛士木事務所","R5.11.14","千第437号","印西市木下、木下南1丁目、木下南2丁目","急傾斜地の崩壊","木下","Ⅰ-054K2178","140.156025984523","35.8388782040147","土砂災害特別警戒区域"
"指定予定特別警戒区域","印旛士木事務所","R5.11.14","千第437号","印西市木下、木下南1丁目、木下南2丁目","急傾斜地の崩壊","木下","Ⅰ-054K2178","140.154698572041","35.8391962117221","土砂災害特別警戒区域"
"指定予定特別警戒区域","印旛士木事務所","R5.11.14","千第437号","印西市木下、木下南1丁目、木下南2丁目","急傾斜地の崩壊","木下","Ⅰ-054K2178","140.153869577994","35.8385628900657","土砂災害特別警戒区域"
"指定予定特別警戒区域","印旛士木事務所","R5.11.14","千第437号","印西市木下、木下南1丁目、木下南2丁目","急傾斜地の崩壊","木下","Ⅰ-054K2178","140.154910338444","35.839088104262","土砂災害特別警戒区域"
"指定予定特別警戒区域","印旛士木事務所","R5.11.14","千第437号","印西市木下、木下南1丁目、木下南2丁目","急傾斜地の崩壊","木下","Ⅰ-054K2178","140.153818697653","35.8378818468947","土砂災害特別警戒区域"
"指定予定特別警戒区域","印旛士木事務所","R5.11.14","千第437号","印西市木下、木下南1丁目、木下南2丁目","急傾斜地の崩壊","木下","Ⅰ-054K2178","140.153786141927","35.8375227012821","土砂災害特別警戒区域"
"指定予定特別警戒区域","印旛士木事務所","R5.11.14","千第437号","印西市木下、木下南1丁目、木下南2丁目","急傾斜地の崩壊","木下","Ⅰ-054K2178","140.153946582042","35.8369009685735","土砂災害特別警戒区域"
"指定予定特別警戒区域","印旛士木事務所","R5.11.14","千第437号","印西市木下、木下南1丁目、木下南2丁目","急傾斜地の崩壊","木下","Ⅰ-054K2178","140.154806302359","35.8369653659431","土砂災害特別警戒区域"
"指定予定特別警戒区域","印旛士木事務所","R5.11.14","千第437号","印西市木下、木下南1丁目、木下南2丁目","急傾斜地の崩壊","木下","Ⅰ-054K2178","140.154347743203","35.836211164987","土砂災害特別警戒区域"
"指定予定特別警戒区域","印旛士木事務所","R5.11.14","千第437号","印西市木下、木下南1丁目、木下南2丁目","急傾斜地の崩壊","木下","Ⅰ-054K2178","140.154462364897","35.8351704908832","土砂災害特別警戒区域"
"指定済特別警戒区域","印旛土木事務所","R5.11.24","千第455号","印西市萩原株木","急傾斜地の崩壊","株木","I-1289","140.217192634486","35.7966334035173","土砂災害特別警戒区域"
"指定済特別警戒区域","印旛土木事務所","R5.11.24","千第455号","印西市萩原株木","急傾斜地の崩壊","株木","I-1289","140.217088127422","35.7981136072238","土砂災害特別警戒区域"
"","印旛土木事務所","R6.3.29","千第235号","印西市竹袋","急傾斜地の崩壊","竹袋13","Ⅱ-054K2133","140.158207081104","35.833065089499","土砂災害特別警戒区域"
"","印旛土木事務所","R6.3.29","千第235号","印西市竹袋","急傾斜地の崩壊","竹袋14","Ⅱ-054K2134","140.15622374764","35.8337831117825","土砂災害特別警戒区域"
"","印旛土木事務所","R6.3.29","千第235号","印西市竹袋","急傾斜地の崩壊","竹袋14","Ⅱ-054K2134","140.155448661198","35.8322328213694","土砂災害特別警戒区域"
"","印旛土木事務所","R6.3.29","千第235号","印西市竹袋","急傾斜地の崩壊","竹袋15","Ⅱ-054K2135","140.158036571855","35.8337526159499","土砂災害特別警戒区域"
"","印旛土木事務所","R6.3.29","千第235号","印西市竹袋","急傾斜地の崩壊","竹袋15","Ⅱ-054K2135","140.15810874128","35.8341571938345","土砂災害特別警戒区域"
"","印旛土木事務所","R6.3.29","千第235号","印西市竹袋","急傾斜地の崩壊","竹袋15","Ⅱ-054K2135","140.15879015648","35.8338295177439","土砂災害特別警戒区域"
"","印旛土木事務所","R6.3.29","千第235号","印西市竹袋","急傾斜地の崩壊","竹袋16","Ⅱ-054K2136","140.161363445309","35.8333572855005","土砂災害特別警戒区域"
"","印旛土木事務所","R6.3.29","千第235号","印西市竹袋","急傾斜地の崩壊","竹袋16","Ⅱ-054K2136","140.161273193121","35.8337894857087","土砂災害特別警戒区域"
"","印旛土木事務所","R6.3.29","千第235号","印西市竹袋","急傾斜地の崩壊","竹袋17","Ⅱ-054K2137","140.164703227305","35.8365324028496","土砂災害特別警戒区域"
"","印旛土木事務所","R6.3.29","千第235号","印西市竹袋","急傾斜地の崩壊","竹袋18","Ⅱ-054K2138","140.165689462869","35.8378869589724","土砂災害特別警戒区域"
"","印旛土木事務所","R6.3.29","千第235号","印西市竹袋","急傾斜地の崩壊","竹袋18","Ⅱ-054K2138","140.165934861582","35.8377421991358","土砂災害特別警戒区域"
"","印旛土木事務所","R6.3.29","千第235号","印西市竹袋","急傾斜地の崩壊","竹袋18","Ⅱ-054K2138","140.166236709498","35.8380261428135","土砂災害特別警戒区域"
"","印旛土木事務所","R6.3.29","千第235号","印西市竹袋","急傾斜地の崩壊","竹袋19","Ⅱ-054K2139","140.162525169351","35.8378849992011","土砂災害特別警戒区域"
"","印旛土木事務所","R6.3.29","千第235号","印西市竹袋","急傾斜地の崩壊","竹袋19","Ⅱ-054K2139","140.162076979996","35.8381303555796","土砂災害特別警戒区域"
"","印旛土木事務所","R6.3.29","千第235号","印西市竹袋","急傾斜地の崩壊","竹袋19","Ⅱ-054K2139","140.161924718291","35.8384521250504","土砂災害特別警戒区域"
"","印旛土木事務所","R6.3.29","千第235号","印西市中根","急傾斜地の崩壊","中根20","Ⅱ-054K2143","140.197000999713","35.8086856338621","土砂災害特別警戒区域"
"","印旛土木事務所","R6.3.29","千第235号","印西市中根","急傾斜地の崩壊","中根21","Ⅱ-054K2144","140.195424763391","35.8088123014347","土砂災害特別警戒区域"
"","印旛土木事務所","R6.3.29","千第235号","印西市中根","急傾斜地の崩壊","中根21","Ⅱ-054K2144","140.195169588563","35.8091599549565","土砂災害特別警戒区域"
"","印旛土木事務所","R6.3.29","千第235号","印西市中根","急傾斜地の崩壊","中根21","Ⅱ-054K2144","140.194015120337","35.8096151388958","土砂災害特別警戒区域"
"","印旛土木事務所","R6.3.29","千第235号","印西市中根","急傾斜地の崩壊","中根21","Ⅱ-054K2144","140.194926711344","35.8097449539178","土砂災害特別警戒区域"
"","印旛土木事務所","R6.3.29","千第235号","印西市中根","急傾斜地の崩壊","中根22","Ⅱ-054K2145","140.201422352437","35.8103482503039","土砂災害特別警戒区域"
"","印旛土木事務所","R6.3.29","千第235号","印西市中根","急傾斜地の崩壊","中根22","Ⅱ-054K2145","140.200732816364","35.8100549097008","土砂災害特別警戒区域"
"","印旛土木事務所","R6.3.29","千第235号","印西市中根","急傾斜地の崩壊","中根22","Ⅱ-054K2145","140.199509740392","35.8099841293862","土砂災害特別警戒区域"
"","印旛土木事務所","R6.3.29","千第235号","印西市中根","急傾斜地の崩壊","中根23","Ⅱ-054K2146","140.201967272615","35.8100906297858","土砂災害特別警戒区域"
"","印旛土木事務所","R6.3.29","千第235号","印西市中根","急傾斜地の崩壊","中根24","Ⅱ-054K2147","140.195038308922","35.8107177168303","土砂災害特別警戒区域"
"","印旛土木事務所","R6.3.29","千第235号","印西市中根","急傾斜地の崩壊","中根24","Ⅱ-054K2147","140.196197655281","35.8113879261273","土砂災害特別警戒区域"
"","印旛土木事務所","R6.3.29","千第235号","印西市中根","急傾斜地の崩壊","中根24","Ⅱ-054K2147","140.197225872175","35.8124552727012","土砂災害特別警戒区域"
"","印旛土木事務所","R6.3.29","千第235号","印西市別所","急傾斜地の崩壊","別所2","Ⅱ-054K2177","140.159055679171","35.8235309113568","土砂災害特別警戒区域"
"","印旛土木事務所","R6.3.29","千第235号","印西市笠神","急傾斜地の崩壊","笠神10","Ⅰ-054K2009","140.204450100591","35.8165878227081","土砂災害特別警戒区域"
"","印旛土木事務所","R6.3.29","千第235号","印西市笠神","急傾斜地の崩壊","笠神10","Ⅰ-054K2009","140.203886799314","35.816146000678","土砂災害特別警戒区域"
"","印旛土木事務所","R6.3.29","千第235号","印西市笠神","急傾斜地の崩壊","笠神10","Ⅰ-054K2009","140.20447994772","35.8162560860403","土砂災害特別警戒区域"
"","印旛土木事務所","R6.3.29","千第235号","印西市笠神","急傾斜地の崩壊","笠神11","Ⅰ-054K2010","140.207630375735","35.8197211210834","土砂災害特別警戒区域"
"","印旛土木事務所","R6.3.29","千第235号","印西市笠神","急傾斜地の崩壊","笠神11","Ⅰ-054K2010","140.206629518066","35.8194153574582","土砂災害特別警戒区域"
"","印旛土木事務所","R6.3.29","千第235号","印西市笠神","急傾斜地の崩壊","笠神11","Ⅰ-054K2010","140.206760116431","35.8190547856787","土砂災害特別警戒区域"
"","印旛土木事務所","R6.3.29","千第235号","印西市笠神","急傾斜地の崩壊","笠神11","Ⅰ-054K2010","140.206993338219","35.8193311972301","土砂災害特別警戒区域"
"","印旛土木事務所","R6.3.29","千第235号","印西市笠神","急傾斜地の崩壊","笠神11","Ⅰ-054K2010","140.207306470994","35.8195008052773","土砂災害特別警戒区域"
"","印旛土木事務所","R6.3.29","千第235号","印西市笠神","急傾斜地の崩壊","笠神12","Ⅱ-054K2008","140.202270463715","35.8148095352925","土砂災害特別警戒区域"
"","印旛土木事務所","R6.3.29","千第235号","印西市小林、小林浅間３丁目","急傾斜地の崩壊","小林23","Ⅰ-054K2072","140.19261193978","35.8239749608553","土砂災害特別警戒区域"
"","印旛土木事務所","R6.3.29","千第235号","印西市小林、小林浅間３丁目","急傾斜地の崩壊","小林23","Ⅰ-054K2072","140.194182259534","35.8237460648789","土砂災害特別警戒区域"
"","印旛土木事務所","R6.3.29","千第235号","印西市小林、小林浅間３丁目","急傾斜地の崩壊","小林23","Ⅰ-054K2072","140.195191808985","35.8231490192496","土砂災害特別警戒区域"
"","印旛土木事務所","R6.3.29","千第235号","印西市小林、小林浅間３丁目","急傾斜地の崩壊","小林23","Ⅰ-054K2072","140.197019468713","35.8235053858474","土砂災害特別警戒区域"
"","印旛土木事務所","R6.3.29","千第235号","印西市小林、小林浅間３丁目","急傾斜地の崩壊","小林23","Ⅰ-054K2072","140.196585462723","35.8238942847264","土砂災害特別警戒区域"
"","印旛土木事務所","R6.3.29","千第235号","印西市小林、小林浅間２丁目","急傾斜地の崩壊","小林24","Ⅰ-054K2075","140.189244076554","35.8261047332484","土砂災害特別警戒区域"
"","印旛土木事務所","R6.3.29","千第235号","印西市小林、小林浅間２丁目","急傾斜地の崩壊","小林24","Ⅰ-054K2075","140.188986472571","35.8270253472406","土砂災害特別警戒区域"
"","印旛土木事務所","R6.3.29","千第235号","印西市小林","急傾斜地の崩壊","小林25","Ⅱ-054K2073","140.18695748498","35.8246095052856","土砂災害特別警戒区域"
"","印旛土木事務所","R6.3.29","千第235号","印西市小林","急傾斜地の崩壊","小林26","Ⅱ-054K2074","140.188208680091","35.8251534226653","土砂災害特別警戒区域"
"","印旛土木事務所","R6.3.29","千第235号","印西市小林","急傾斜地の崩壊","小林26","Ⅱ-054K2074","140.188699247037","35.824943377277","土砂災害特別警戒区域"
"","印旛土木事務所","R6.3.29","千第235号","印西市別所、竹袋","急傾斜地の崩壊","別所1","Ⅱ-054K2126","140.167420639464","35.8216389916819","土砂災害特別警戒区域"
"","印旛土木事務所","R6.3.29","千第235号","印西市竹袋","急傾斜地の崩壊","竹袋8","Ⅱ-054K2128","140.160260039465","35.8286923384153","土砂災害特別警戒区域"
"","印旛土木事務所","R6.3.29","千第235号","印西市竹袋","急傾斜地の崩壊","竹袋9","Ⅱ-054K2129","140.155985585849","35.8307354213073","土砂災害特別警戒区域"
"","印旛土木事務所","R6.3.29","千第235号","印西市竹袋","急傾斜地の崩壊","竹袋9","Ⅱ-054K2129","140.156463197277","35.8304698803545","土砂災害特別警戒区域"
"","印旛土木事務所","R6.3.29","千第235号","印西市竹袋","急傾斜地の崩壊","竹袋9","Ⅱ-054K2129","140.156905197399","35.8310583612522","土砂災害特別警戒区域"
"","印旛土木事務所","R6.3.29","千第235号","印西市竹袋","急傾斜地の崩壊","竹袋9","Ⅱ-054K2129","140.157333554941","35.8313764006101","土砂災害特別警戒区域"
"","印旛土木事務所","R6.3.29","千第235号","印西市竹袋","急傾斜地の崩壊","竹袋9","Ⅱ-054K2129","140.157705045959","35.8313435989554","土砂災害特別警戒区域"
"","印旛土木事務所","R6.3.29","千第235号","印西市竹袋","急傾斜地の崩壊","竹袋11","Ⅱ-054K2131","140.156298552917","35.8323065178175","土砂災害特別警戒区域"
"","印旛土木事務所","R6.3.29","千第235号","印西市竹袋","急傾斜地の崩壊","竹袋7","Ⅱ-054K2127","140.168244939589","35.8222695108202","土砂災害特別警戒区域"
"","印旛土木事務所","R6.3.29","千第235号","印西市竹袋","急傾斜地の崩壊","竹袋12","Ⅱ-054K2132","140.164736393051","35.8326397887525","土砂災害特別警戒区域"
"","印旛土木事務所","R6.3.29","千第235号","印西市竹袋","急傾斜地の崩壊","竹袋10","Ⅱ-054K2130","140.166853889754","35.8317477743486","土砂災害特別警戒区域"
"","印旛土木事務所","R6.3.29","千第235号","印西市物木、小林大門下3丁目","急傾斜地の崩壊","物木5","Ⅰ-054K2164","140.18833601951","35.8197324266461","土砂災害特別警戒区域"
"","印旛土木事務所","R6.3.29","千第235号","印西市物木、小林大門下3丁目","急傾斜地の崩壊","物木5","Ⅰ-054K2164","140.187690515527","35.8201224361861","土砂災害特別警戒区域"
